trade_id,trade_date,settle_date,security_id,side,quantity,price,counterparty,book
T107866,2026-04-20,2026-04-26,GS,BUY,3361,379.01,Goldman Sachs,EQ-LDN
T107867,2026-04-19,2026-04-27,BAC,SELL,7184,154.2,JP Morgan,EQ-LDN
T107868,2026-04-17,2026-04-28,JPM,BUY,4390,244.76,JP Morgan,EQ-HK
T107869,2026-04-23,2026-04-26,GS,SELL,7201,338.11,Morgan Stanley,EQ-NY
T107870,2026-04-24,2026-04-26,TSLA,SELL,1457,494.61,Goldman Sachs,EQ-NY
T107871,2026-04-24,2026-04-26,VOD.L,SELL,182,196.19,UBS,EQ-LDN
T107872,2026-04-22,2026-04-28,TSLA,BUY,8542,385.25,Barclays,EQ-HK
T107873,2026-04-26,2026-04-27,GOOG,BUY,9385,206.0,Goldman Sachs,EQ-NY
T107874,2026-04-17,2026-04-27,HSBA.L,BUY,5511,91.55,UBS,EQ-LDN
T107875,2026-04-24,2026-04-27,JPM,SELL,2487,396.57,JP Morgan,EQ-LDN
T107876,2026-04-21,2026-04-26,GS,BUY,1508,342.19,JP Morgan,EQ-NY
T107877,2026-04-24,2026-04-27,TSLA,SELL,9773,281.45,UBS,EQ-NY
T107878,2026-04-22,2026-04-26,HSBA.L,SELL,9390,353.77,UBS,EQ-NY
T107879,2026-04-18,2026-04-28,JPM,SELL,3828,445.69,Morgan Stanley,EQ-HK
T107880,2026-04-25,2026-04-28,AMZN,SELL,5394,390.43,Goldman Sachs,EQ-LDN
T107881,2026-04-25,2026-04-27,AMZN,SELL,9024,436.02,JP Morgan,EQ-NY
T107882,2026-04-21,2026-04-26,AMZN,SELL,422,180.51,Barclays,EQ-HK
T107883,2026-04-21,2026-04-26,VOD.L,SELL,2157,410.22,JP Morgan,EQ-HK
T107884,2026-04-19,2026-04-27,BAC,BUY,3160,212.0,Goldman Sachs,EQ-NY
T107885,2026-04-25,2026-04-28,VOD.L,BUY,3800,59.29,UBS,EQ-NY
T107886,2026-04-18,2026-04-28,VOD.L,SELL,5735,69.43,Morgan Stanley,EQ-NY
T107887,2026-04-25,2026-04-28,JPM,SELL,3484,378.66,JP Morgan,EQ-NY
T107888,2026-04-26,2026-04-28,JPM,BUY,9553,172.36,Morgan Stanley,EQ-HK
T107889,2026-04-17,2026-04-28,GOOG,SELL,9097,188.41,UBS,EQ-NY
T107890,2026-04-25,2026-04-27,GS,BUY,9825,330.16,Citi,EQ-LDN
T107891,2026-04-20,2026-04-27,MSFT,SELL,4325,383.68,Goldman Sachs,EQ-LDN
T107892,2026-04-19,2026-04-27,AMZN,SELL,3556,301.5,JP Morgan,EQ-NY
T107893,2026-04-22,2026-04-28,AAPL,BUY,3764,367.87,Goldman Sachs,EQ-NY
T107894,2026-04-21,2026-04-28,HSBA.L,BUY,3196,473.47,Barclays,EQ-HK
T107895,2026-04-26,2026-04-27,MSFT,SELL,7528,434.37,Goldman Sachs,EQ-LDN
T107896,2026-04-21,2026-04-27,AAPL,SELL,7665,158.36,Citi,EQ-LDN
T107897,2026-04-19,2026-04-28,JPM,BUY,4759,458.06,UBS,EQ-HK
T107898,2026-04-24,2026-04-26,MSFT,BUY,9645,183.77,UBS,EQ-NY
T107899,2026-04-26,2026-04-27,GOOG,BUY,248,347.26,Barclays,EQ-HK
T107900,2026-04-23,2026-04-28,AMZN,SELL,5830,443.62,Goldman Sachs,EQ-HK
T107901,2026-04-26,2026-04-28,BAC,BUY,7263,330.55,Citi,EQ-LDN
T107902,2026-04-19,2026-04-27,HSBA.L,SELL,6362,412.79,UBS,EQ-HK
T107903,2026-04-22,2026-04-26,AAPL,BUY,5653,467.31,UBS,EQ-LDN
T107904,2026-04-26,2026-04-28,AMZN,BUY,714,485.12,UBS,EQ-LDN
T107905,2026-04-19,2026-04-27,GOOG,BUY,8531,234.78,UBS,EQ-HK
T107906,2026-04-18,2026-04-28,BAC,BUY,1012,496.75,Morgan Stanley,EQ-HK
T107907,2026-04-17,2026-04-28,HSBA.L,SELL,3113,172.26,JP Morgan,EQ-NY
T107908,2026-04-25,2026-04-28,BAC,SELL,5509,257.98,Morgan Stanley,EQ-LDN
T107909,2026-04-18,2026-04-28,GS,BUY,258,392.32,UBS,EQ-HK
T107910,2026-04-19,2026-04-26,GOOG,SELL,647,486.57,Citi,EQ-LDN
T107911,2026-04-20,2026-04-27,GOOG,SELL,5232,73.82,Goldman Sachs,EQ-HK
T107912,2026-04-24,2026-04-27,HSBA.L,SELL,3000,475.54,Morgan Stanley,EQ-HK
T107913,2026-04-25,2026-04-27,AMZN,BUY,7774,499.4,Barclays,EQ-NY
T107914,2026-04-20,2026-04-27,AMZN,BUY,2365,459.31,JP Morgan,EQ-NY
T107915,2026-04-22,2026-04-27,TSLA,SELL,9046,98.77,Goldman Sachs,EQ-NY
T107916,2026-04-21,2026-04-26,AMZN,BUY,834,428.32,Morgan Stanley,EQ-HK
T107917,2026-04-23,2026-04-28,AMZN,BUY,3891,337.89,JP Morgan,EQ-NY
T107918,2026-04-25,2026-04-28,GS,BUY,4417,54.29,Citi,EQ-LDN
T107919,2026-04-18,2026-04-27,BAC,BUY,2024,492.97,Morgan Stanley,EQ-LDN
T107920,2026-04-24,2026-04-28,GS,SELL,623,117.74,Barclays,EQ-HK
T107921,2026-04-20,2026-04-28,AMZN,SELL,9802,228.57,UBS,EQ-NY
T107922,2026-04-19,2026-04-28,MSFT,BUY,6024,63.62,Barclays,EQ-HK
T107923,2026-04-25,2026-04-27,GS,SELL,8909,189.28,UBS,EQ-HK
T107924,2026-04-21,2026-04-27,VOD.L,SELL,960,305.75,JP Morgan,EQ-LDN
T107925,2026-04-19,2026-04-26,MSFT,SELL,6284,468.88,Morgan Stanley,EQ-NY
T107926,2026-04-20,2026-04-27,AAPL,SELL,7592,495.66,Morgan Stanley,EQ-LDN
T107927,2026-04-24,2026-04-26,JPM,SELL,5980,240.51,Barclays,EQ-NY
T107928,2026-04-26,2026-04-27,TSLA,BUY,8001,242.68,Goldman Sachs,EQ-NY
T107929,2026-04-21,2026-04-28,AAPL,SELL,1407,122.15,JP Morgan,EQ-HK
T107930,2026-04-19,2026-04-26,JPM,SELL,6446,274.26,Citi,EQ-NY
T107931,2026-04-21,2026-04-26,GS,BUY,2921,473.04,UBS,EQ-NY
T107932,2026-04-22,2026-04-26,VOD.L,BUY,3965,124.43,JP Morgan,EQ-HK
T107933,2026-04-19,2026-04-27,JPM,BUY,7025,169.91,Citi,EQ-LDN
T107934,2026-04-25,2026-04-26,JPM,SELL,8326,451.09,Barclays,EQ-LDN
T107935,2026-04-26,2026-04-27,AAPL,SELL,2200,331.89,Citi,EQ-LDN
T107936,2026-04-26,2026-04-26,AMZN,BUY,9671,198.73,Morgan Stanley,EQ-NY
T107937,2026-04-23,2026-04-27,TSLA,SELL,536,415.74,UBS,EQ-NY
T107938,2026-04-21,2026-04-26,BAC,BUY,2672,99.03,UBS,EQ-HK
T107939,2026-04-18,2026-04-28,VOD.L,BUY,4462,436.26,Citi,EQ-HK
T107941,2026-04-26,2026-04-26,AMZN,BUY,591,390.62,UBS,EQ-LDN
T107942,2026-04-22,2026-04-27,BAC,SELL,5408,283.28,JP Morgan,EQ-NY
T107943,2026-04-17,2026-04-27,VOD.L,BUY,621,160.82,JP Morgan,EQ-HK
T107944,2026-04-22,2026-04-27,AMZN,BUY,2014,338.38,Citi,EQ-NY
T107945,2026-04-22,2026-04-28,AMZN,BUY,3025,119.66,Barclays,EQ-HK
T107946,2026-04-17,2026-04-28,HSBA.L,SELL,9660,153.44,Citi,EQ-HK
T107947,2026-04-21,2026-04-28,GOOG,BUY,3390,297.2,Citi,EQ-LDN
T107948,2026-04-19,2026-04-27,AMZN,BUY,3329,225.49,Morgan Stanley,EQ-LDN
T107949,2026-04-24,2026-04-27,BAC,BUY,3677,385.34,Citi,EQ-NY
T107950,2026-04-18,2026-04-27,TSLA,SELL,5709,312.61,Citi,EQ-NY
T107951,2026-04-26,2026-04-26,GOOG,SELL,2671,221.6,Morgan Stanley,EQ-HK
T107952,2026-04-23,2026-04-26,VOD.L,SELL,332,197.03,JP Morgan,EQ-LDN
T107953,2026-04-18,2026-04-26,MSFT,SELL,9914,460.96,Barclays,EQ-NY
T107954,2026-04-19,2026-04-28,GS,SELL,2752,68.04,Goldman Sachs,EQ-LDN
T107955,2026-04-17,2026-04-28,VOD.L,BUY,6350,360.96,Citi,EQ-NY
T107956,2026-04-18,2026-04-27,AMZN,BUY,1316,226.35,Citi,EQ-NY
T107957,2026-04-26,2026-04-26,BAC,BUY,3639,219.81,Citi,EQ-LDN
T107958,2026-04-18,2026-04-27,JPM,BUY,621,343.34,UBS,EQ-NY
T107959,2026-04-24,2026-04-26,AAPL,SELL,3166,432.71,Citi,EQ-NY
T107960,2026-04-17,2026-04-26,GS,BUY,440,375.99,Morgan Stanley,EQ-LDN
T107961,2026-04-18,2026-04-27,VOD.L,SELL,8350,351.55,UBS,EQ-LDN
T107962,2026-04-26,2026-04-27,HSBA.L,SELL,3353,274.6564,Morgan Stanley,EQ-NY
T107963,2026-04-26,2026-04-26,AAPL,SELL,4781,261.13,Citi,EQ-NY
T107964,2026-04-18,2026-04-26,GS,BUY,5733,257.32,Goldman Sachs,EQ-LDN
T107965,2026-04-21,2026-04-28,TSLA,SELL,342,115.45,Citi,EQ-NY
T107966,2026-04-23,2026-04-27,JPM,BUY,327,301.78,Morgan Stanley,EQ-NY
T107967,2026-04-20,2026-04-27,HSBA.L,SELL,6803,191.96,Citi,EQ-NY
T107968,2026-04-22,2026-04-27,GS,BUY,2702,328.2,Goldman Sachs,EQ-HK
T107969,2026-04-17,2026-04-27,AMZN,BUY,8418,290.45,Morgan Stanley,EQ-LDN
T107970,2026-04-20,2026-04-26,GS,SELL,4530,472.97,JP Morgan,EQ-HK
T107971,2026-04-19,2026-04-28,BAC,SELL,4953,245.72,UBS,EQ-HK
T107972,2026-04-19,2026-04-27,BAC,BUY,9723,348.98,Barclays,EQ-HK
T107973,2026-04-26,2026-04-26,BAC,BUY,2268,316.76,Barclays,EQ-HK
T107974,2026-04-19,2026-04-26,VOD.L,SELL,2848,357.98,Morgan Stanley,EQ-NY
T107975,2026-04-21,2026-04-26,JPM,SELL,1408,170.14,Barclays,EQ-HK
T107976,2026-04-23,2026-04-26,JPM,SELL,1693,165.76,Citi,EQ-HK
T107977,2026-04-19,2026-04-26,VOD.L,BUY,1752,301.86,UBS,EQ-LDN
T107978,2026-04-24,2026-04-27,JPM,SELL,7983,434.2404,JP Morgan,EQ-NY
T107980,2026-04-21,2026-04-28,BAC,SELL,6538,270.02,Goldman Sachs,EQ-LDN
T107981,2026-04-20,2026-04-27,MSFT,SELL,7208,164.79,Barclays,EQ-NY
T107982,2026-04-23,2026-04-26,GS,SELL,8538,391.71,Citi,EQ-NY
T107983,2026-04-23,2026-04-28,JPM,BUY,1182,466.81,UBS,EQ-LDN
T107984,2026-04-20,2026-04-26,GOOG,BUY,9773,145.86,Barclays,EQ-NY
T107985,2026-04-21,2026-04-26,BAC,BUY,121,409.59,UBS,EQ-HK
T107986,2026-04-19,2026-04-27,GS,BUY,2106,127.6,Goldman Sachs,EQ-HK
T107987,2026-04-26,2026-04-26,AAPL,SELL,3629,455.35,Citi,EQ-HK
T107988,2026-04-17,2026-04-27,HSBA.L,SELL,2392,338.92,Barclays,EQ-LDN
T107989,2026-04-20,2026-04-26,GOOG,SELL,1044,131.45,JP Morgan,EQ-NY
T107990,2026-04-20,2026-04-28,GOOG,BUY,8726,66.32,Goldman Sachs,EQ-NY
T107991,2026-04-20,2026-04-26,HSBA.L,BUY,6348,362.58,Citi,EQ-NY
T107992,2026-04-20,2026-04-27,VOD.L,SELL,2389,322.75,Barclays,EQ-NY
T107993,2026-04-17,2026-04-26,JPM,SELL,3443,325.09,JP Morgan,EQ-LDN
T107994,2026-04-17,2026-04-27,GOOG,BUY,2666,267.02,JP Morgan,EQ-NY
T107995,2026-04-19,2026-04-27,AAPL,BUY,1859,326.5,UBS,EQ-LDN
T107996,2026-04-18,2026-04-28,GS,BUY,5263,442.95,JP Morgan,EQ-HK
T107997,2026-04-18,2026-04-27,VOD.L,BUY,3975,480.792,Morgan Stanley,EQ-LDN
T107998,2026-04-25,2026-04-28,AMZN,SELL,2328,205.03,Barclays,EQ-NY
T107999,2026-04-20,2026-04-28,AMZN,BUY,8559,269.54,Barclays,EQ-LDN
T108000,2026-04-20,2026-04-26,HSBA.L,SELL,7119,172.86,UBS,EQ-NY
T108001,2026-04-23,2026-04-28,GS,SELL,5034,235.21,JP Morgan,EQ-LDN
T108002,2026-04-18,2026-04-27,GS,SELL,6017,408.15,UBS,EQ-NY
T108003,2026-04-19,2026-04-27,AMZN,BUY,614,241.25,Morgan Stanley,EQ-HK
T108004,2026-04-26,2026-04-28,GOOG,SELL,1843,226.24,UBS,EQ-HK
T108005,2026-04-25,2026-04-26,JPM,SELL,9221,432.55,Barclays,EQ-LDN
T108006,2026-04-25,2026-04-28,HSBA.L,SELL,7956,50.57,Citi,EQ-HK
T108007,2026-04-19,2026-04-28,AMZN,BUY,1548,433.48,Citi,EQ-NY
T108008,2026-04-26,2026-04-27,GS,SELL,3987,131.63,UBS,EQ-HK
T108009,2026-04-23,2026-04-26,VOD.L,SELL,298,173.53,Barclays,EQ-HK
T108010,2026-04-17,2026-04-26,AAPL,SELL,1880,212.72,Goldman Sachs,EQ-HK
T108011,2026-04-22,2026-04-26,VOD.L,BUY,5000,446.29,Morgan Stanley,EQ-HK
T108012,2026-04-18,2026-04-26,VOD.L,BUY,4522,458.91,Morgan Stanley,EQ-NY
T108013,2026-04-20,2026-04-27,JPM,SELL,5813,347.53,Barclays,EQ-HK
T108014,2026-04-19,2026-04-26,HSBA.L,SELL,5843,247.75,Citi,EQ-HK
T108015,2026-04-18,2026-04-26,AMZN,BUY,3604,282.26,Goldman Sachs,EQ-LDN
T108016,2026-04-20,2026-04-26,BAC,BUY,7772,311.18,JP Morgan,EQ-NY
T108017,2026-04-22,2026-04-27,GS,BUY,2667,479.3,UBS,EQ-LDN
T108018,2026-04-22,2026-04-27,VOD.L,SELL,9221,486.13,JP Morgan,EQ-LDN
T108019,2026-04-17,2026-04-26,VOD.L,BUY,4725,431.3,Goldman Sachs,EQ-LDN
T108020,2026-04-21,2026-04-27,HSBA.L,BUY,7190,312.68,Morgan Stanley,EQ-HK
T108021,2026-04-22,2026-04-28,TSLA,BUY,5452,225.83,JP Morgan,EQ-HK
T108022,2026-04-18,2026-04-26,GS,BUY,1519,153.63,Goldman Sachs,EQ-LDN
T108023,2026-04-24,2026-04-27,AAPL,SELL,9622,290.51,Morgan Stanley,EQ-NY
T108024,2026-04-24,2026-04-26,BAC,BUY,2657,205.53,Citi,EQ-NY
T108025,2026-04-20,2026-04-26,AMZN,SELL,7970,82.74,JP Morgan,EQ-LDN
T108026,2026-04-20,2026-04-27,MSFT,BUY,523,264.3,Citi,EQ-NY
T108027,2026-04-21,2026-04-28,MSFT,SELL,249,306.99,Morgan Stanley,EQ-LDN
T108028,2026-04-24,2026-04-26,GS,SELL,9805,325.09,Barclays,EQ-HK
T108029,2026-04-20,2026-04-28,AMZN,SELL,8195,83.22,Morgan Stanley,EQ-HK
T108030,2026-04-22,2026-04-27,TSLA,SELL,238,267.4,Morgan Stanley,EQ-HK
T108031,2026-04-20,2026-04-26,AAPL,BUY,7165,345.16,Goldman Sachs,EQ-NY
T108032,2026-04-25,2026-04-27,BAC,SELL,1970,482.48,Goldman Sachs,EQ-LDN
T108033,2026-04-21,2026-04-27,TSLA,SELL,2161,61.27,UBS,EQ-NY
T108034,2026-04-19,2026-04-27,BAC,SELL,8220,354.33,Goldman Sachs,EQ-NY
T108035,2026-04-26,2026-04-27,MSFT,SELL,8281,78.05,Barclays,EQ-HK
T108036,2026-04-23,2026-04-26,GOOG,SELL,4380,121.48,Barclays,EQ-NY
T108037,2026-04-26,2026-04-28,MSFT,BUY,5796,127.99,Citi,EQ-LDN
T108038,2026-04-26,2026-04-28,GOOG,SELL,842,197.99,Morgan Stanley,EQ-NY
T108039,2026-04-17,2026-04-26,AMZN,SELL,6524,424.08,Goldman Sachs,EQ-HK
T108040,2026-04-19,2026-04-26,GS,SELL,4281,435.31,UBS,EQ-NY
T108041,2026-04-20,2026-04-28,MSFT,SELL,8368,218.73,Goldman Sachs,EQ-LDN
T108042,2026-04-17,2026-04-28,HSBA.L,SELL,2091,244.09,UBS,EQ-NY
T108043,2026-04-26,2026-04-26,TSLA,BUY,5356,147.66,Morgan Stanley,EQ-LDN
T108044,2026-04-25,2026-04-27,HSBA.L,BUY,3805,244.63,Citi,EQ-LDN
T108045,2026-04-23,2026-04-26,AMZN,BUY,1116,173.68,Citi,EQ-HK
T108046,2026-04-26,2026-04-28,VOD.L,SELL,8388,128.7,Barclays,EQ-HK
T108047,2026-04-24,2026-04-27,HSBA.L,SELL,1094,121.31,Goldman Sachs,EQ-HK
T108048,2026-04-19,2026-04-28,AMZN,BUY,9846,399.04,Goldman Sachs,EQ-HK
T108049,2026-04-19,2026-04-27,VOD.L,SELL,7041,102.63,Barclays,EQ-HK
T108050,2026-04-19,2026-04-28,GOOG,BUY,9324,327.22,Barclays,EQ-LDN
T108051,2026-04-21,2026-04-27,HSBA.L,SELL,8374,125.37,Citi,EQ-LDN
T108052,2026-04-21,2026-04-26,AMZN,SELL,9827,427.03,Citi,EQ-LDN
T108053,2026-04-22,2026-04-26,VOD.L,SELL,4625,173.51,Citi,EQ-LDN
T108054,2026-04-18,2026-04-27,GOOG,BUY,5309,70.2,JP Morgan,EQ-NY
T108055,2026-04-23,2026-04-27,AMZN,BUY,612,253.43,JP Morgan,EQ-LDN
T108056,2026-04-17,2026-04-26,AMZN,BUY,2022,499.91,JP Morgan,EQ-HK
T108057,2026-04-20,2026-04-26,GOOG,BUY,1797,415.91,Barclays,EQ-LDN
T108058,2026-04-26,2026-04-27,GOOG,BUY,2014,306.62,JP Morgan,EQ-NY
T108059,2026-04-18,2026-04-27,AMZN,BUY,5338,135.25,Goldman Sachs,EQ-NY
T108060,2026-04-20,2026-04-26,JPM,SELL,6916,102.88,Barclays,EQ-HK
T108061,2026-04-17,2026-04-28,BAC,BUY,8938,427.35,Goldman Sachs,EQ-NY
T108062,2026-04-18,2026-04-26,JPM,BUY,897,404.47,Barclays,EQ-NY
T108063,2026-04-20,2026-04-27,AAPL,BUY,8368,257.98,Morgan Stanley,EQ-HK
T108064,2026-04-25,2026-04-27,MSFT,BUY,6324,239.63,Goldman Sachs,EQ-LDN
T108065,2026-04-21,2026-04-28,BAC,SELL,6797,386.9,Barclays,EQ-NY
T108066,2026-04-17,2026-04-26,TSLA,BUY,9033,291.22,UBS,EQ-NY
T108067,2026-04-23,2026-04-27,HSBA.L,BUY,1325,231.88,Barclays,EQ-LDN
T108068,2026-04-24,2026-04-26,MSFT,BUY,5666,163.27,Morgan Stanley,EQ-HK
T108069,2026-04-25,2026-04-27,JPM,BUY,9256,105.15,Barclays,EQ-NY
T108070,2026-04-21,2026-04-28,GOOG,SELL,6022,317.66,Morgan Stanley,EQ-NY
T108071,2026-04-19,2026-04-26,AMZN,SELL,5136,421.72,JP Morgan,EQ-HK
T108072,2026-04-21,2026-04-26,JPM,SELL,8603,385.78,Goldman Sachs,EQ-NY
T108073,2026-04-18,2026-04-28,TSLA,BUY,2746,363.34,Morgan Stanley,EQ-LDN
T108074,2026-04-22,2026-04-27,AAPL,BUY,7784,467.98,UBS,EQ-NY
T108075,2026-04-25,2026-04-27,TSLA,BUY,2831,227.53,Goldman Sachs,EQ-NY
T108076,2026-04-19,2026-04-26,TSLA,SELL,8924,111.75,Barclays,EQ-NY
T108077,2026-04-18,2026-04-28,JPM,SELL,4794,95.88,Barclays,EQ-LDN
T108078,2026-04-17,2026-04-26,GOOG,BUY,5645,479.76,Morgan Stanley,EQ-LDN
T108079,2026-04-23,2026-04-26,BAC,BUY,3781,315.03,UBS,EQ-NY
T108080,2026-04-21,2026-04-27,MSFT,BUY,514,414.86,Morgan Stanley,EQ-LDN
T108081,2026-04-17,2026-04-27,GOOG,SELL,9834,291.0,UBS,EQ-NY
T108082,2026-04-19,2026-04-27,GS,BUY,9063,229.32,Citi,EQ-HK
T108083,2026-04-18,2026-04-27,JPM,SELL,4579,140.12,Morgan Stanley,EQ-HK
T108084,2026-04-22,2026-04-27,HSBA.L,SELL,7299,435.38,JP Morgan,EQ-NY
T108085,2026-04-21,2026-04-28,TSLA,SELL,8778,78.58,JP Morgan,EQ-HK
T108086,2026-04-23,2026-04-26,HSBA.L,SELL,7632,455.1,JP Morgan,EQ-LDN
T108087,2026-04-22,2026-04-28,MSFT,BUY,7157,142.26,Morgan Stanley,EQ-NY
T108088,2026-04-20,2026-04-26,TSLA,SELL,7409,54.29,Goldman Sachs,EQ-NY
T108089,2026-04-18,2026-04-27,AAPL,BUY,8321,96.75,Barclays,EQ-NY
T108090,2026-04-17,2026-04-28,AAPL,SELL,8421,447.58,Goldman Sachs,EQ-NY
T108091,2026-04-21,2026-04-26,MSFT,BUY,8045,83.17,Barclays,EQ-NY
T108092,2026-04-21,2026-04-27,TSLA,SELL,5289,209.86,UBS,EQ-HK
T108093,2026-04-19,2026-04-27,VOD.L,SELL,4314,162.64,JP Morgan,EQ-LDN
T108094,2026-04-23,2026-04-28,GS,SELL,2474,66.58,JP Morgan,EQ-HK
T108095,2026-04-24,2026-04-28,VOD.L,BUY,4083,289.16,Barclays,EQ-LDN
T108096,2026-04-20,2026-04-28,BAC,SELL,307,499.25,JP Morgan,EQ-LDN
T108097,2026-04-22,2026-04-27,BAC,SELL,8239,433.85,Goldman Sachs,EQ-LDN
T108098,2026-04-25,2026-04-26,AMZN,SELL,9273,126.0,Morgan Stanley,EQ-LDN
T108100,2026-04-21,2026-04-28,GOOG,BUY,7011,253.31,Citi,EQ-NY
T108101,2026-04-19,2026-04-26,AMZN,BUY,6790,172.96,JP Morgan,EQ-NY
T108102,2026-04-26,2026-04-27,AAPL,BUY,211,338.14,Citi,EQ-NY
T108103,2026-04-21,2026-04-26,GOOG,BUY,7253,147.51,UBS,EQ-NY
T108104,2026-04-25,2026-04-27,TSLA,SELL,4809,445.84,Morgan Stanley,EQ-HK
T108105,2026-04-25,2026-04-28,MSFT,SELL,5140,330.88,Barclays,EQ-HK
T108106,2026-04-20,2026-04-26,MSFT,SELL,1509,111.21,Morgan Stanley,EQ-NY
T108107,2026-04-17,2026-04-27,GS,BUY,8997,306.79,Morgan Stanley,EQ-NY
T108108,2026-04-26,2026-04-28,AAPL,SELL,5972,279.67,Barclays,EQ-LDN
T108109,2026-04-21,2026-04-28,GS,BUY,8232,262.15,Morgan Stanley,EQ-LDN
T108110,2026-04-20,2026-04-28,VOD.L,BUY,6375,214.24,UBS,EQ-LDN
T108111,2026-04-19,2026-04-28,JPM,BUY,7093,263.39,Citi,EQ-NY
T108112,2026-04-20,2026-04-26,AAPL,SELL,4299,313.71,Goldman Sachs,EQ-NY
T108113,2026-04-21,2026-04-27,HSBA.L,SELL,2700,380.11,Morgan Stanley,EQ-HK
T108114,2026-04-18,2026-04-26,BAC,SELL,4957,463.04,Goldman Sachs,EQ-LDN
T108115,2026-04-24,2026-04-27,AMZN,BUY,7906,69.97,UBS,EQ-LDN
T108116,2026-04-21,2026-04-28,VOD.L,SELL,6905,306.2,UBS,EQ-HK
T108117,2026-04-23,2026-04-26,BAC,SELL,7598,388.39,Morgan Stanley,EQ-LDN
T108118,2026-04-25,2026-04-28,AMZN,BUY,5139,102.0,JP Morgan,EQ-LDN
T108119,2026-04-26,2026-04-27,MSFT,SELL,9139,460.17,Morgan Stanley,EQ-NY
T108120,2026-04-26,2026-04-28,GOOG,SELL,3043,160.25,Goldman Sachs,EQ-HK
T108121,2026-04-17,2026-04-26,MSFT,BUY,8167,425.0,UBS,EQ-HK
T108122,2026-04-24,2026-04-26,VOD.L,BUY,8460,347.9,Goldman Sachs,EQ-LDN
T108123,2026-04-23,2026-04-27,MSFT,SELL,6800,301.8,Goldman Sachs,EQ-HK
T108124,2026-04-25,2026-04-27,MSFT,BUY,1084,441.16,Barclays,EQ-LDN
T108125,2026-04-26,2026-04-26,MSFT,SELL,1207,486.16,UBS,EQ-LDN
T108126,2026-04-23,2026-04-26,AAPL,SELL,8398,498.71,UBS,EQ-NY
T108127,2026-04-20,2026-04-26,VOD.L,BUY,7532,357.48,Goldman Sachs,EQ-NY
T108128,2026-04-17,2026-04-26,GS,BUY,4442,202.61,Citi,EQ-LDN
T108129,2026-04-21,2026-04-27,MSFT,BUY,1653,443.61,UBS,EQ-HK
T108130,2026-04-21,2026-04-26,MSFT,BUY,2102,344.46,Citi,EQ-HK
T108131,2026-04-18,2026-04-27,AMZN,SELL,8204,195.5,Citi,EQ-NY
T108132,2026-04-25,2026-04-26,GOOG,BUY,597,469.56,Morgan Stanley,EQ-LDN
T108133,2026-04-23,2026-04-26,MSFT,BUY,5049,386.44,Barclays,EQ-LDN
T108134,2026-04-22,2026-04-28,GS,BUY,1521,253.77,Morgan Stanley,EQ-NY
T108135,2026-04-26,2026-04-28,GS,BUY,3574,254.52,JP Morgan,EQ-LDN
T108136,2026-04-19,2026-04-26,GOOG,SELL,6080,498.17,JP Morgan,EQ-NY
T108137,2026-04-19,2026-04-27,GOOG,BUY,4473,218.17,Citi,EQ-LDN
T108138,2026-04-21,2026-04-26,VOD.L,BUY,8833,92.34,Goldman Sachs,EQ-HK
T108139,2026-04-22,2026-04-28,GOOG,SELL,7410,292.35,Citi,EQ-NY
T108140,2026-04-19,2026-04-26,HSBA.L,BUY,9080,448.18,JP Morgan,EQ-LDN
T108141,2026-04-24,2026-04-28,VOD.L,SELL,8647,313.03,Morgan Stanley,EQ-LDN
T108142,2026-04-24,2026-04-26,TSLA,SELL,5743,406.89,JP Morgan,EQ-NY
T108144,2026-04-22,2026-04-27,GS,SELL,8541,353.03,UBS,EQ-LDN
T108145,2026-04-24,2026-04-28,TSLA,BUY,6278,85.64,Barclays,EQ-LDN
T108146,2026-04-24,2026-04-28,MSFT,SELL,631,300.36,Goldman Sachs,EQ-NY
T108147,2026-04-21,2026-04-28,GS,BUY,8850,274.0,Goldman Sachs,EQ-HK
T108148,2026-04-19,2026-04-27,GS,SELL,1719,475.52,Goldman Sachs,EQ-LDN
T108149,2026-04-25,2026-04-26,AMZN,SELL,1391,109.61,Morgan Stanley,EQ-NY
T108150,2026-04-23,2026-04-27,VOD.L,BUY,3224,54.27,UBS,EQ-NY
T108151,2026-04-20,2026-04-26,JPM,BUY,4980,111.81,Goldman Sachs,EQ-LDN
T108152,2026-04-26,2026-04-27,AMZN,SELL,4213,126.82,UBS,EQ-NY
T108153,2026-04-26,2026-04-27,TSLA,BUY,9419,162.91,Citi,EQ-LDN
T108154,2026-04-17,2026-04-28,BAC,SELL,4011,416.79,Goldman Sachs,EQ-NY
T108155,2026-04-20,2026-04-27,VOD.L,BUY,7259,219.6,Morgan Stanley,EQ-HK
T108156,2026-04-20,2026-04-26,GOOG,SELL,1207,428.34,Goldman Sachs,EQ-HK
T108157,2026-04-26,2026-04-27,BAC,BUY,5527,172.37,Citi,EQ-HK
T108158,2026-04-26,2026-04-27,TSLA,BUY,5370,437.24,JP Morgan,EQ-HK
T108159,2026-04-23,2026-04-26,MSFT,SELL,6596,53.64,Morgan Stanley,EQ-HK
T108160,2026-04-22,2026-04-28,AAPL,SELL,1787,470.54,Goldman Sachs,EQ-HK
T108161,2026-04-22,2026-04-26,JPM,SELL,6087,385.72,Goldman Sachs,EQ-HK
T108162,2026-04-23,2026-04-26,AMZN,BUY,4571,235.73,Goldman Sachs,EQ-LDN
T108163,2026-04-19,2026-04-26,MSFT,BUY,5781,309.8,JP Morgan,EQ-LDN
